Year;Country;pais_iso;continente;ECI;ECI+
1969;New Zealand;nzl;oc;0.122129;0.499868
1969;Argentina;arg;sa;-0.248754;0.335639
1969;Bolivia;bol;sa;-0.926964;-1.81767
1969;Brazil;bra;sa;-0.565923;0.162606
1969;Chile;chl;sa;-0.017258;0.105852
1969;Colombia;col;sa;-0.360003;0.186735
1969;Ecuador;ecu;sa;-0.911034;-1.2537
1969;Peru;per;sa;-0.688604;-0.768634
1969;Paraguay;pry;sa;-0.674242;-0.763406
1969;Uruguay;ury;sa;0.180582;0.523852
1969;Venezuela;ven;sa;-0.424707;-0.36184
1970;Angola;ago;af;-1.20874;-1.35869
1970;Cote d'Ivoire;civ;af;-1.10706;-0.953587
1970;Cameroon;cmr;af;-0.817342;-0.659262
1970;Republic of the Congo;cog;af;-0.96419;-0.867312
1970;Algeria;dza;af;-0.492765;-0.159878
1970;Egypt;egy;af;-0.136492;0.184484
1970;Ethiopia;eth;af;-1.02267;-0.969732
1970;Gabon;gab;af;-1.24468;-1.66257
1970;Ghana;gha;af;-1.05177;-1.32246
1970;Guinea;gin;af;-1.102;-1.7551
1970;Kenya;ken;af;-0.574831;-0.381748
1970;Morocco;mar;af;-0.315138;-0.324506
1970;Madagascar;mdg;af;-1.00788;-1.08513
1970;Mozambique;moz;af;-0.80825;-0.706489
1970;Mauritania;mrt;af;-0.604379;-1.2085
1970;Nigeria;nga;af;-1.70208;-1.54242
1970;Sudan;sdn;af;-1.30781;-1.55659
1970;Senegal;sen;af;-0.503889;-0.921587
1970;Togo;tgo;af;-1.07225;-1.6357
1970;Tunisia;tun;af;-0.134677;-0.199981
1970;Tanzania;tza;af;-1.23245;-1.3206
1970;South Africa;zaf;af;-0.365206;0.33839
1970;Zambia;zmb;af;-1.29254;-0.747275
1970;Zimbabwe;zwe;af;1.15234;0.961256
1970;United Arab Emirates;are;as;-0.734606;-0.664946
1970;China;chn;as;0.56752;0.610618
1970;Hong Kong;hkg;as;1.28574;1.1448
1970;Indonesia;idn;as;-1.26172;-0.81302
1970;India;ind;as;0.146517;0.45175
1970;Iran;irn;as;-0.82755;-0.529011
1970;Israel;isr;as;0.617849;0.663771
1970;Jordan;jor;as;0.597902;0.312143
1970;Japan;jpn;as;1.97001;1.76338
1970;Cambodia;khm;as;-1.19009;-0.925729
1970;South Korea;kor;as;0.621873;0.557192
1970;Kuwait;kwt;as;-0.916529;-0.052461
1970;Laos;lao;as;-0.641542;-1.23771
1970;Lebanon;lbn;as;0.647574;0.734423
1970;Sri Lanka;lka;as;-0.94655;-1.13555
1970;Burma;mmr;as;-1.1461;-1.12953
1970;Malaysia;mys;as;-0.678805;-0.410597
1970;Oman;omn;as;-1.1488;-1.19529
1970;Pakistan;pak;as;-0.231935;0.009151
1970;Philippines;phl;as;-0.477216;-0.653701
1970;Qatar;qat;as;-0.07853;-0.681798
1970;Saudi Arabia;sau;as;-0.879255;-0.908275
1970;Singapore;sgp;as;0.063316;0.385603
1970;Syria;syr;as;-0.433337;-0.434789
1970;Thailand;tha;as;-0.826566;-0.624302
1970;Turkey;tur;as;-0.545683;-0.311639
1970;Vietnam;vnm;as;-0.021656;0.325316
1970;Albania;alb;eu;-0.024968;0.017971
1970;Austria;aut;eu;1.99157;1.64744
1970;Belgium;bel;eu;1.46409;1.49575
1970;Bulgaria;bgr;eu;0.514371;0.634816
1970;Switzerland;che;eu;2.13549;1.752
1970;Germany;deu;eu;2.30919;1.84823
1970;Denmark;dnk;eu;1.38827;1.34349
1970;Spain;esp;eu;0.864415;0.890325
1970;Finland;fin;eu;1.42408;1.33651
1970;France;fra;eu;1.73046;1.52258
1970;United Kingdom;gbr;eu;2.0578;1.6849
1970;Greece;grc;eu;0.263971;0.283105
1970;Hungary;hun;eu;1.01005;0.984453
1970;Ireland;irl;eu;0.967741;0.984308
1970;Italy;ita;eu;1.84658;1.59045
1970;Netherlands;nld;eu;1.28366;1.42411
1970;Norway;nor;eu;1.31026;1.12411
1970;Poland;pol;eu;0.833854;1.03129
1970;Portugal;prt;eu;0.940221;0.761173
1970;Romania;rou;eu;0.606859;0.796623
1970;Sweden;swe;eu;1.98691;1.63843
1970;Canada;can;na;0.671882;1.28046
1970;Costa Rica;cri;na;0.585106;0.381349
1970;Dominican Republic;dom;na;-0.688536;-0.628538
1970;Guatemala;gtm;na;0.321518;0.343493
1970;Honduras;hnd;na;-0.177444;-0.380793
1970;Jamaica;jam;na;-0.259814;-0.769839
1970;Mexico;mex;na;0.256898;0.584891
1970;Nicaragua;nic;na;0.237144;0.134864
1970;Panama;pan;na;0.933754;0.675714
1970;El Salvador;slv;na;0.565368;0.548836
1970;Trinidad and Tobago;tto;na;0.01314;-0.078368
1970;United States;usa;na;1.75874;1.65148
1970;Australia;aus;oc;0.068696;0.707511
1970;New Zealand;nzl;oc;0.136762;0.524971
1970;Argentina;arg;sa;-0.139189;0.418483
1970;Bolivia;bol;sa;-0.792537;-1.97289
1970;Brazil;bra;sa;-0.54633;0.128279
1970;Chile;chl;sa;-0.071417;0.201806
1970;Colombia;col;sa;-0.193596;0.151141
1970;Ecuador;ecu;sa;-0.998564;-1.33538
1970;Peru;per;sa;-0.907499;-0.818287
1970;Paraguay;pry;sa;-0.503316;-0.648515
1970;Uruguay;ury;sa;0.261768;0.552345
1970;Venezuela;ven;sa;-0.687622;-0.403229
1971;Angola;ago;af;-1.32727;-1.32028
1971;Cote d'Ivoire;civ;af;-1.23779;-1.03838
1971;Cameroon;cmr;af;-0.935888;-0.663538
1971;Republic of the Congo;cog;af;-0.964024;-0.899779
1971;Algeria;dza;af;-0.387895;-0.099653
1971;Egypt;egy;af;-0.026385;0.143613
1971;Ethiopia;eth;af;-1.03374;-1.06463
1971;Gabon;gab;af;-1.62498;-1.8077
1971;Ghana;gha;af;-0.993839;-1.25127
1971;Guinea;gin;af;-0.846298;-1.6189
1971;Kenya;ken;af;-0.289811;-0.388118
1971;Morocco;mar;af;-0.194403;-0.278734
1971;Madagascar;mdg;af;-0.962487;-1.01083
1971;Mozambique;moz;af;-0.795592;-0.661063
1971;Mauritania;mrt;af;-0.632401;-1.21015
1971;Nigeria;nga;af;-1.86444;-1.64413
1971;Sudan;sdn;af;-1.54086;-1.63901
1971;Senegal;sen;af;-0.449499;-0.87397
1971;Togo;tgo;af;-0.6516;-1.09221
1971;Tunisia;tun;af;-0.214765;-0.194096
1971;Tanzania;tza;af;-1.25281;-1.42035
1971;South Africa;zaf;af;-0.288454;0.409908
1971;Zambia;zmb;af;-1.19932;-0.798723
1971;Zimbabwe;zwe;af;1.1095;0.898903
1971;United Arab Emirates;are;as;-0.325083;-0.543872
1971;China;chn;as;0.525819;0.647511
1971;Hong Kong;hkg;as;1.22027;1.10053
1971;Indonesia;idn;as;-1.35609;-0.871224
1971;India;ind;as;0.151577;0.44975
1971;Iran;irn;as;-0.805196;-0.556477
1971;Israel;isr;as;0.64909;0.628708
1971;Jordan;jor;as;0.689381;0.390936
1971;Japan;jpn;as;1.93272;1.74754
1971;Cambodia;khm;as;-1.07522;-0.956701
1971;South Korea;kor;as;0.627842;0.577901
1971;Kuwait;kwt;as;-0.707222;0.032592
1971;Laos;lao;as;-0.73136;-1.49531
1971;Lebanon;lbn;as;0.599343;0.697311
1971;Sri Lanka;lka;as;-1.0083;-1.27825
1971;Burma;mmr;as;-1.37593;-1.26419
1971;Malaysia;mys;as;-0.882138;-0.430676
1971;Oman;omn;as;-1.35187;-1.203
1971;Pakistan;pak;as;-0.247639;0.017885
1971;Philippines;phl;as;-0.447083;-0.722765
1971;Qatar;qat;as;0.046028;-0.54505
1971;Saudi Arabia;sau;as;-1.01507;-0.803702
1971;Singapore;sgp;as;0.010946;0.448198
1971;Syria;syr;as;-0.289283;-0.294876
1971;Thailand;tha;as;-0.852995;-0.643257
1971;Turkey;tur;as;-0.515846;-0.277793
1971;Vietnam;vnm;as;-0.234389;0.134233
1971;Albania;alb;eu;0.089795;0.06273
1971;Austria;aut;eu;1.96936;1.60418
1971;Belgium;bel;eu;1.48649;1.4911
1971;Bulgaria;bgr;eu;0.588835;0.685231
1971;Switzerland;che;eu;2.01508;1.70681
1971;Germany;deu;eu;2.24741;1.83445
1971;Denmark;dnk;eu;1.35966;1.32756
1971;Spain;esp;eu;0.916294;0.942257
1971;Finland;fin;eu;1.35226;1.29019
1971;France;fra;eu;1.69848;1.5375
1971;United Kingdom;gbr;eu;2.03752;1.6847
1971;Greece;grc;eu;0.314837;0.305279
1971;Hungary;hun;eu;1.01019;0.992957
1971;Ireland;irl;eu;1.00326;0.995867
1971;Italy;ita;eu;1.81948;1.5868
1971;Netherlands;nld;eu;1.24771;1.41264
1971;Norway;nor;eu;1.24371;1.08817
1971;Poland;pol;eu;0.875648;1.04012
1971;Portugal;prt;eu;0.947728;0.721889
1971;Romania;rou;eu;0.697563;0.866903
1971;Sweden;swe;eu;1.91456;1.62172
1971;Canada;can;na;0.709441;1.28425
1971;Costa Rica;cri;na;0.474371;0.304564
1971;Dominican Republic;dom;na;-0.443618;-0.775318
1971;Guatemala;gtm;na;0.314459;0.383479
1971;Honduras;hnd;na;-0.273195;-0.435828
1971;Jamaica;jam;na;-0.207051;-0.72897
1971;Mexico;mex;na;0.348713;0.633847
1971;Nicaragua;nic;na;0.158069;0.19599
1971;Panama;pan;na;0.606507;0.518108
1971;El Salvador;slv;na;0.554931;0.507995
1971;Trinidad and Tobago;tto;na;0.351749;-0.030874
1971;United States;usa;na;1.69342;1.65386
1971;Australia;aus;oc;0.057807;0.727799
1971;New Zealand;nzl;oc;0.22548;0.542955
1971;Argentina;arg;sa;-0.117285;0.488794
1971;Bolivia;bol;sa;-0.780383;-2.00412
1971;Brazil;bra;sa;-0.614586;0.151081
1971;Chile;chl;sa;0.013151;0.245828
1971;Colombia;col;sa;-0.118563;0.095151
1971;Ecuador;ecu;sa;-1.07145;-1.3736
1971;Peru;per;sa;-0.826122;-0.850823
1971;Paraguay;pry;sa;-0.492994;-0.564512
1971;Uruguay;ury;sa;0.298024;0.580468
1971;Venezuela;ven;sa;-0.88009;-0.441684
1972;Angola;ago;af;-1.28119;-1.25597
1972;Cote d'Ivoire;civ;af;-1.14784;-0.89179
1972;Cameroon;cmr;af;-0.958583;-0.65627
1972;Republic of the Congo;cog;af;-1.07979;-1.0759
1972;Algeria;dza;af;-0.581162;-0.117379
1972;Egypt;egy;af;0.084044;0.097457
1972;Ethiopia;eth;af;-1.15615;-1.10782
1972;Gabon;gab;af;-1.3714;-1.71731
1972;Ghana;gha;af;-1.04168;-1.258
1972;Guinea;gin;af;-1.08984;-1.58991
1972;Kenya;ken;af;-0.374348;-0.339454
1972;Morocco;mar;af;-0.18728;-0.270659
1972;Madagascar;mdg;af;-0.889362;-1.02331
1972;Mozambique;moz;af;-0.900928;-0.565435
1972;Mauritania;mrt;af;-0.934725;-1.13767
1972;Nigeria;nga;af;-2.02801;-1.67821
1972;Sudan;sdn;af;-1.3197;-1.49016
1972;Senegal;sen;af;-0.308306;-0.835239
1972;Togo;tgo;af;-0.533978;-1.08304
1972;Tunisia;tun;af;-0.277761;-0.176467
1972;Tanzania;tza;af;-1.27276;-1.42508
1972;South Africa;zaf;af;-0.290437;0.484533
1972;Zambia;zmb;af;-1.27385;-0.793322
1972;Zimbabwe;zwe;af;0.959187;0.957631
1972;United Arab Emirates;are;as;-0.483392;-0.469323
1972;Bangladesh;bgd;as;-0.583664;-1.86209
1972;China;chn;as;0.514375;0.694135
1972;Hong Kong;hkg;as;1.24999;1.12592
1972;Indonesia;idn;as;-1.4636;-1.00692
1972;India;ind;as;0.111218;0.308343
1972;Iran;irn;as;-0.832824;-0.450134
1972;Israel;isr;as;0.692241;0.64701
1972;Jordan;jor;as;0.319037;-0.037624
1972;Japan;jpn;as;1.98772;1.74919
1972;Cambodia;khm;as;-1.10812;-1.06492
1972;South Korea;kor;as;0.626045;0.723701
1972;Kuwait;kwt;as;-0.530043;0.072399
1972;Laos;lao;as;-0.92082;-1.57185
1972;Lebanon;lbn;as;0.631402;0.638444
1972;Sri Lanka;lka;as;-1.11622;-1.30957
1972;Burma;mmr;as;-1.05842;-1.09516
1972;Malaysia;mys;as;-0.719569;-0.371954
1972;Oman;omn;as;-1.13284;-1.1467
1972;Pakistan;pak;as;-0.317045;-0.270413
1972;Philippines;phl;as;-0.55777;-0.696823
1972;Qatar;qat;as;0.609986;-0.474167
1972;Saudi Arabia;sau;as;-0.924268;-0.722568
1972;Singapore;sgp;as;0.207166;0.713961
1972;Syria;syr;as;-0.387965;-0.218999
1972;Thailand;tha;as;-0.778683;-0.580698
1972;Turkey;tur;as;-0.467437;-0.199579
1972;Vietnam;vnm;as;-0.195863;0.133739
1972;Albania;alb;eu;0.09419;-0.032152
1972;Austria;aut;eu;1.94613;1.58971
1972;Belgium;bel;eu;1.47614;1.48749
1972;Bulgaria;bgr;eu;0.589544;0.7108
1972;Switzerland;che;eu;2.04004;1.70531
1972;Germany;deu;eu;2.29945;1.83405
1972;Denmark;dnk;eu;1.37284;1.33701
1972;Spain;esp;eu;0.921629;0.993043
1972;Finland;fin;eu;1.37407;1.28152
1972;France;fra;eu;1.66878;1.5447
1972;United Kingdom;gbr;eu;2.03438;1.67665
1972;Greece;grc;eu;0.221012;0.324002
1972;Hungary;hun;eu;0.977467;0.929077
1972;Ireland;irl;eu;0.966161;1.01185
1972;Italy;ita;eu;1.8205;1.56352
1972;Netherlands;nld;eu;1.24832;1.39163
1972;Norway;nor;eu;1.23394;1.07636
1972;Poland;pol;eu;0.844756;1.06373
1972;Portugal;prt;eu;0.897661;0.712581
1972;Romania;rou;eu;0.740619;0.884981
1972;Sweden;swe;eu;2.03225;1.61922
1972;Canada;can;na;0.723165;1.27361
1972;Costa Rica;cri;na;0.577735;0.26165
1972;Dominican Republic;dom;na;-0.40791;-0.496848
1972;Guatemala;gtm;na;0.240257;0.393745
1972;Honduras;hnd;na;-0.409435;-0.463854
1972;Jamaica;jam;na;-0.205072;-0.596387
1972;Mexico;mex;na;0.319915;0.644444
1972;Nicaragua;nic;na;0.168931;0.257131
1972;Panama;pan;na;0.543671;0.545416
1972;El Salvador;slv;na;0.678434;0.524518
1972;Trinidad and Tobago;tto;na;0.44187;0.012099
1972;United States;usa;na;1.71798;1.67807
1972;Australia;aus;oc;0.043605;0.774003
1972;New Zealand;nzl;oc;0.353045;0.586182
1972;Argentina;arg;sa;-0.021875;0.561402
1972;Bolivia;bol;sa;-0.795227;-1.96599
1972;Brazil;bra;sa;-0.546039;0.165412
1972;Chile;chl;sa;0.065106;-0.165353
1972;Colombia;col;sa;-0.088109;0.308553
1972;Ecuador;ecu;sa;-1.11334;-1.24191
1972;Peru;per;sa;-0.795581;-0.798548
1972;Paraguay;pry;sa;-0.612634;-0.346999
1972;Uruguay;ury;sa;0.271904;0.516733
1972;Venezuela;ven;sa;-0.572191;-0.166284
1973;Angola;ago;af;-1.15258;-1.02626
1973;Cote d'Ivoire;civ;af;-1.18693;-0.789119
1973;Cameroon;cmr;af;-0.708526;-0.634363
1973;Republic of the Congo;cog;af;-1.17314;-1.15806
1973;Algeria;dza;af;-0.634155;-0.056918
1973;Egypt;egy;af;0.118683;0.070284
1973;Ethiopia;eth;af;-1.07269;-1.0959
1973;Gabon;gab;af;-1.58036;-1.82595
1973;Ghana;gha;af;-1.17829;-1.33433
1973;Guinea;gin;af;-0.884032;-1.89858
1973;Kenya;ken;af;-0.385182;-0.441157
1973;Morocco;mar;af;-0.26061;-0.292389
1973;Madagascar;mdg;af;-0.937656;-0.999417
1973;Mozambique;moz;af;-0.73104;-0.44085
1973;Mauritania;mrt;af;-0.905246;-1.19536
1973;Nigeria;nga;af;-2.01528;-1.65029
1973;Sudan;sdn;af;-1.2759;-1.49295
1973;Senegal;sen;af;-0.311544;-0.677146
1973;Togo;tgo;af;-0.462118;-1.13235
1973;Tunisia;tun;af;-0.191241;-0.103297
1973;Tanzania;tza;af;-1.16077;-1.44247
1973;South Africa;zaf;af;-0.299252;0.51884
1973;Zambia;zmb;af;-1.09525;-0.895275
1973;Zimbabwe;zwe;af;0.972448;0.533162
1973;United Arab Emirates;are;as;-1.16526;-0.401122
1973;Bangladesh;bgd;as;-0.380092;-1.19168
1973;China;chn;as;0.543544;0.718855
1973;Hong Kong;hkg;as;1.37248;1.14098
1973;Indonesia;idn;as;-1.34541;-0.90409
1973;India;ind;as;0.092628;0.326291
1973;Iran;irn;as;-1.17204;-0.416563
1973;Israel;isr;as;0.747705;0.553509
1973;Jordan;jor;as;0.350396;-0.213314
1973;Japan;jpn;as;2.06442;1.75827
1973;Cambodia;khm;as;-1.02784;-1.31011
1973;South Korea;kor;as;0.761627;0.884615
1973;Kuwait;kwt;as;-0.580382;0.120277
1973;Laos;lao;as;-0.866594;-1.89786
1973;Lebanon;lbn;as;0.695391;0.590562
1973;Sri Lanka;lka;as;-0.898494;-1.3371
1973;Burma;mmr;as;-0.868736;-1.04137
1973;Malaysia;mys;as;-0.86161;-0.327234
1973;Oman;omn;as;-0.852098;-0.922435
1973;Pakistan;pak;as;-0.280222;-0.109712
1973;Philippines;phl;as;-0.600374;-0.520329
1973;Qatar;qat;as;-0.700533;-0.556102
1973;Saudi Arabia;sau;as;-1.46699;-0.923165
1973;Singapore;sgp;as;0.286793;0.836616
1973;Syria;syr;as;-0.35571;-0.586722
1973;Thailand;tha;as;-0.636195;-0.456112
1973;Turkey;tur;as;-0.337298;-0.193963
1973;Vietnam;vnm;as;-0.189671;0.309026
1973;Albania;alb;eu;-0.064341;-0.324882
1973;Austria;aut;eu;1.88468;1.58698
1973;Belgium;bel;eu;1.44249;1.48434
1973;Bulgaria;bgr;eu;0.613131;0.755224
1973;Switzerland;che;eu;1.98867;1.70678
1973;Germany;deu;eu;2.31199;1.80586
1973;Denmark;dnk;eu;1.35135;1.34706
1973;Spain;esp;eu;0.903208;1.05176
1973;Finland;fin;eu;1.34622;1.2918
1973;France;fra;eu;1.61751;1.54091
1973;United Kingdom;gbr;eu;2.04552;1.67218
1973;Greece;grc;eu;0.201106;0.338182
1973;Hungary;hun;eu;0.962564;0.864243
1973;Ireland;irl;eu;1.01993;1.0334
1973;Italy;ita;eu;1.79484;1.55202
1973;Netherlands;nld;eu;1.2507;1.36583
1973;Norway;nor;eu;1.38708;1.1137
1973;Poland;pol;eu;0.890208;1.0934
1973;Portugal;prt;eu;0.902619;0.727399
1973;Romania;rou;eu;0.774934;0.852404
1973;Sweden;swe;eu;2.0072;1.60001
1973;Canada;can;na;0.627947;1.26986
1973;Costa Rica;cri;na;0.53157;0.194428
1973;Dominican Republic;dom;na;-0.255854;-0.472947
1973;Guatemala;gtm;na;0.337624;0.354761
1973;Honduras;hnd;na;-0.444479;-0.503053
1973;Jamaica;jam;na;0.028676;-0.521788
1973;Mexico;mex;na;0.352259;0.678846
1973;Nicaragua;nic;na;0.028206;0.197872
1973;Panama;pan;na;0.467348;0.569682
1973;El Salvador;slv;na;0.681508;0.4917
1973;Trinidad and Tobago;tto;na;0.254467;0.0998
1973;United States;usa;na;1.67185;1.6486
1973;Australia;aus;oc;0.01988;0.769037
1973;New Zealand;nzl;oc;0.462662;0.607211
1973;Argentina;arg;sa;0.117281;0.597337
1973;Bolivia;bol;sa;-0.980488;-1.99168
1973;Brazil;bra;sa;-0.372521;0.312784
1973;Chile;chl;sa;0.057265;-0.294867
1973;Colombia;col;sa;0.106428;0.236693
1973;Ecuador;ecu;sa;-1.04445;-1.19089
1973;Peru;per;sa;-0.800638;-0.788443
1973;Paraguay;pry;sa;-0.481644;-0.342919
1973;Uruguay;ury;sa;0.322398;0.501573
1973;Venezuela;ven;sa;-0.720852;-0.131791
1974;Angola;ago;af;-1.14003;-0.99383
1974;Cote d'Ivoire;civ;af;-1.3391;-0.858689
1974;Cameroon;cmr;af;-0.951974;-0.843037
1974;Republic of the Congo;cog;af;-1.22077;-1.16102
1974;Algeria;dza;af;-0.772504;-0.058579
1974;Egypt;egy;af;0.063234;0.082056
1974;Ethiopia;eth;af;-1.03366;-1.0725
1974;Gabon;gab;af;-1.60746;-1.80749
1974;Ghana;gha;af;-1.29589;-1.46043
1974;Guinea;gin;af;-1.27342;-2.16912
1974;Kenya;ken;af;-0.511042;-0.519513
1974;Morocco;mar;af;-0.329085;-0.371691
1974;Madagascar;mdg;af;-1.04524;-1.09193
1974;Mozambique;moz;af;-0.746801;-0.489117
1974;Mauritania;mrt;af;-0.929071;-1.24905
1974;Nigeria;nga;af;-2.06088;-1.58375
1974;Sudan;sdn;af;-1.01438;-1.21451
1974;Senegal;sen;af;-0.338371;-0.780261
1974;Togo;tgo;af;-0.765912;-1.32813
1974;Tunisia;tun;af;-0.109595;-0.218523
1974;Tanzania;tza;af;-1.24789;-1.40781
1974;South Africa;zaf;af;-0.290143;0.378169
1974;Zambia;zmb;af;-1.00321;-0.780888
1974;Zimbabwe;zwe;af;1.00227;0.743759
1974;United Arab Emirates;are;as;-0.491762;-0.116157
1974;Bangladesh;bgd;as;-0.233379;-1.50711
1974;China;chn;as;0.497583;0.69662
1974;Hong Kong;hkg;as;1.14592;1.03345
1974;Indonesia;idn;as;-1.57939;-0.870087
1974;India;ind;as;0.170085;0.271582
1974;Iran;irn;as;-1.38935;-0.45256
1974;Israel;isr;as;0.77872;0.658499
1974;Jordan;jor;as;0.359079;-0.155416
1974;Japan;jpn;as;1.89414;1.73081
1974;Cambodia;khm;as;-0.62695;-1.08563
1974;South Korea;kor;as;0.821309;0.934939
1974;Kuwait;kwt;as;-0.671988;0.272841
1974;Laos;lao;as;-0.909832;-1.86636
1974;Lebanon;lbn;as;0.761648;0.608502
1974;Sri Lanka;lka;as;-0.983562;-1.33855
1974;Burma;mmr;as;-0.926276;-1.02766
1974;Mongolia;mng;as;0.297181;-0.93709
1974;Malaysia;mys;as;-0.583411;-0.178273
1974;Oman;omn;as;-0.379688;-0.462632
1974;Pakistan;pak;as;-0.101056;-0.059852
1974;Philippines;phl;as;-0.481102;-0.339224
1974;Qatar;qat;as;-0.961946;-0.204293
1974;Saudi Arabia;sau;as;-1.89302;-0.672321
1974;Singapore;sgp;as;0.296666;0.841995
1974;Syria;syr;as;-0.202059;-0.397744
1974;Thailand;tha;as;-0.512015;-0.293952
1974;Turkey;tur;as;-0.289211;-0.16323
1974;Vietnam;vnm;as;-0.150127;0.399544
1974;Albania;alb;eu;-0.170026;-0.480595
1974;Austria;aut;eu;1.90756;1.59344
1974;Belgium;bel;eu;1.47628;1.49372
1974;Bulgaria;bgr;eu;0.770913;0.870756
1974;Switzerland;che;eu;1.93517;1.67565
1974;Germany;deu;eu;2.1881;1.80088
1974;Denmark;dnk;eu;1.29079;1.30172
1974;Spain;esp;eu;0.950058;1.02301
1974;Finland;fin;eu;1.41397;1.28064
1974;France;fra;eu;1.65195;1.53376
1974;United Kingdom;gbr;eu;1.93043;1.64636
1974;Greece;grc;eu;0.32517;0.379098
1974;Hungary;hun;eu;0.927532;0.752559
1974;Ireland;irl;eu;1.04279;1.05609
1974;Italy;ita;eu;1.73502;1.54145
1974;Netherlands;nld;eu;1.1773;1.35673
1974;Norway;nor;eu;1.30666;1.01878
1974;Poland;pol;eu;0.879724;1.05528
1974;Portugal;prt;eu;0.82155;0.678487
1974;Romania;rou;eu;0.671174;0.79453
1974;Sweden;swe;eu;1.97976;1.55803
1974;Canada;can;na;0.66737;1.31632
1974;Costa Rica;cri;na;0.619416;0.167771
1974;Dominican Republic;dom;na;-0.111751;-0.350841
1974;Guatemala;gtm;na;0.261837;0.297399
1974;Honduras;hnd;na;-0.216776;-0.382
1974;Jamaica;jam;na;0.107055;-0.420033
1974;Mexico;mex;na;0.583489;0.774099
1974;Nicaragua;nic;na;0.082136;0.060998
1974;Panama;pan;na;0.483249;0.679963
1974;El Salvador;slv;na;0.659586;0.493601
1974;Trinidad and Tobago;tto;na;0.171132;0.135855
1974;United States;usa;na;1.63622;1.64392
1974;Australia;aus;oc;0.002005;0.747331
1974;New Zealand;nzl;oc;0.405668;0.568617
1974;Argentina;arg;sa;0.269263;0.615445
1974;Bolivia;bol;sa;-1.04562;-2.18717
1974;Brazil;bra;sa;-0.341572;0.337099
1974;Chile;chl;sa;-0.114033;-0.475431
1974;Colombia;col;sa;0.253689;0.352866
1974;Ecuador;ecu;sa;-0.934708;-1.16368
1974;Peru;per;sa;-0.711308;-0.874445
1974;Paraguay;pry;sa;-0.493307;-0.521332
1974;Uruguay;ury;sa;0.405485;0.475801
1974;Venezuela;ven;sa;-1.2073;-0.104286
1975;Angola;ago;af;-1.24488;-1.00292
1975;Cote d'Ivoire;civ;af;-1.1907;-0.859034
1975;Cameroon;cmr;af;-0.981177;-0.844152
1975;Republic of the Congo;cog;af;-1.21109;-1.19632
1975;Algeria;dza;af;-0.658009;-0.131253
1975;Egypt;egy;af;0.077666;0.032675
1975;Ethiopia;eth;af;-0.994609;-1.1311
1975;Gabon;gab;af;-1.88408;-1.98713
1975;Ghana;gha;af;-1.17729;-1.33332
1975;Guinea;gin;af;-1.36993;-2.49356
1975;Kenya;ken;af;-0.542436;-0.613268
1975;Morocco;mar;af;-0.223595;-0.371344
1975;Madagascar;mdg;af;-1.1211;-1.22468
1975;Mozambique;moz;af;-0.85923;-0.55137
1975;Mauritania;mrt;af;-0.661912;-1.15561
1975;Nigeria;nga;af;-2.09044;-1.58567
1975;Sudan;sdn;af;-1.05126;-1.25828
1975;Senegal;sen;af;-0.328214;-0.777781
1975;Togo;tgo;af;-0.549275;-1.24462
1975;Tunisia;tun;af;-0.026107;-0.183348
1975;Tanzania;tza;af;-1.25273;-1.39358
1975;South Africa;zaf;af;-0.25239;0.360258
1975;Zambia;zmb;af;-0.868636;-0.721201
1975;Zimbabwe;zwe;af;1.08859;0.51862
1975;United Arab Emirates;are;as;-1.15238;0.03788
1975;Bangladesh;bgd;as;-0.539728;-1.70382
1975;China;chn;as;0.484235;0.63169
1975;Hong Kong;hkg;as;1.15176;0.959547
1975;Indonesia;idn;as;-1.65005;-0.989881
1975;India;ind;as;0.235067;0.280863
1975;Iran;irn;as;-1.42703;-0.531038
1975;Israel;isr;as;0.875202;0.72606
1975;Jordan;jor;as;0.640662;0.19241
1975;Japan;jpn;as;1.88449;1.73395
1975;Cambodia;khm;as;-0.342256;-0.628614
1975;South Korea;kor;as;0.829413;0.918859
1975;Kuwait;kwt;as;-0.478695;0.347965
1975;Laos;lao;as;-0.714096;-1.57097
1975;Lebanon;lbn;as;0.712371;0.692912
1975;Sri Lanka;lka;as;-0.887723;-1.33477
1975;Burma;mmr;as;-1.10767;-1.38625
1975;Mongolia;mng;as;0.300554;-0.946797
1975;Malaysia;mys;as;-0.574961;-0.163131
1975;Oman;omn;as;-0.814211;-0.184106
1975;Pakistan;pak;as;-0.025431;-0.062396
1975;Philippines;phl;as;-0.189632;-0.206451
1975;Qatar;qat;as;-1.13544;-0.007921
1975;Saudi Arabia;sau;as;-1.88804;-0.670791
1975;Singapore;sgp;as;0.29783;0.772316
1975;Syria;syr;as;-0.12899;-0.302453
1975;Thailand;tha;as;-0.51068;-0.309478
1975;Turkey;tur;as;-0.23484;-0.297014
1975;Vietnam;vnm;as;-0.10675;0.267058
1975;Albania;alb;eu;-0.138748;-0.507087
1975;Austria;aut;eu;1.8608;1.55252
1975;Belgium;bel;eu;1.49865;1.47856
1975;Bulgaria;bgr;eu;0.820792;0.810044
1975;Switzerland;che;eu;1.82118;1.66606
1975;Germany;deu;eu;2.0945;1.78092
1975;Denmark;dnk;eu;1.32153;1.29719
1975;Spain;esp;eu;0.9951;1.01015
1975;Finland;fin;eu;1.41914;1.29954
1975;France;fra;eu;1.58377;1.52141
1975;United Kingdom;gbr;eu;1.8346;1.62987
1975;Greece;grc;eu;0.415036;0.35817
